name,gt,gpt4v
zZF2Kaqyxb,Neutral,"Neutral,Sad,Disgust,Fear,Angry"
aoIZYAzANX,Happy,"Happy,Surprise,Neutral,Sad,Fear"
32OVvXaLKv,Neutral,"Neutral,Sad,Fear,Disgust,Angry"
G5T3oZqgM7,Happy,"Neutral,Sad,Fear,Disgust,Angry"
mqiJHPbgCa,Angry,"Neutral,Sad,Disgust,Fear,Angry"
HPPEXG00ot,Sad,"Neutral,Sad,Fear,Disgust,Angry"
KY5NSYRuOX,Angry,"Neutral,Sad,Fear,Disgust,Angry"
acb53d76I9,Sad,"Surprise,Fear,Neutral,Sad,Happy"
viOGNK39w4,Neutral,"Neutral,Sad,Disgust,Angry,Fear"
RJWMkHjVts,Happy,"Happy,Surprise,Neutral,Fear,Sad"
pWIQMVg87Z,Sad,"Happy,Neutral,Surprise,Sad,Fear"
Vp1OqOjcPB,Fear,"Sad,Neutral,Fear,Disgust,Angry"
UkTw4483W0,Happy,"Happy,Surprise,Neutral,Sad,Fear"
pjNuWFVDva,Surprise,"Surprise,Fear,Happy,Neutral,Sad"
ytiVp5qJYN,Disgust,"Neutral,Happy,Sad,Surprise,Fear"
pwl4BdWBpH,Sad,"Happy,Neutral,Surprise,Sad,Fear"
IJlLo8KuCy,Happy,"Surprise,Happy,Neutral,Fear,Sad"
zSmiJoiIXp,Surprise,"Neutral,Sad,Fear,Disgust,Angry"
U68RAS00o6,Neutral,"Neutral,Happy,Sad,Surprise,Fear"
uGyfpdtMe3,Disgust,"Neutral,Happy,Sad,Surprise,Angry"
Nv210nDcfd,Neutral,"Neutral,Sad,Disgust,Angry,Fear"
PjZvcyREiq,Angry,"Neutral,Happy,Surprise,Sad,Fear"
D4aM0dqSpK,Happy,"Neutral,Sad,Disgust,Angry,Fear"
4UfxXzJFt6,Happy,"Happy,Surprise,Neutral,Sad,Fear"
ROdnIKenE1,Neutral,"Neutral,Sad,Angry,Disgust,Fear"
piBr1jA1jp,Fear,"Neutral,Happy,Surprise,Sad,Angry"
fZkk7mhFzL,Happy,"Neutral,Sad,Angry,Disgust,Fear"
5Ey7bEvTbB,Happy,"Neutral,Sad,Angry,Disgust,Fear"
H2GjxON6NZ,Disgust,"Surprise,Happy,Neutral,Fear,Sad"
B3UDVBU2is,Angry,"Neutral,Happy,Surprise,Sad,Fear"
QSWMXckU3Y,Neutral,"Neutral,Sad,Disgust,Angry,Fear"
XJx0T2Y18f,Happy,"Happy,Surprise,Neutral,Sad,Fear"
4kJLbBibso,Neutral,"Neutral,Happy,Surprise,Sad,Fear"
QCFkB4Xaxg,Surprise,"Happy,Surprise,Neutral,Fear,Sad"
lE4FJVyDBm,Happy,"Neutral,Happy,Surprise,Sad,Angry"
m8z4EFob9k,Neutral,"Happy,Neutral,Surprise,Sad,Fear"
NEc9JKAggP,Happy,"Neutral,Happy,Surprise,Sad,Fear"
g8mtFFLRjY,Angry,"Neutral,Happy,Surprise,Sad,Angry"
YnrlJ8oesu,Surprise,"Sad,Neutral,Fear,Disgust,Angry"
ftKChrPEJO,Happy,"Neutral,Happy,Surprise,Sad,Fear"
nsViSsPPf6,Happy,"Happy,Neutral,Surprise,Sad,Fear"
YwmyOQZT1t,Sad,"Neutral,Sad,Fear,Disgust,Angry"
mG20fvJHoc,Happy,"Happy,Neutral,Surprise,Sad,Fear"
23RBcmrt37,Neutral,"Neutral,Sad,Fear,Disgust,Angry"
NLS8czOZDC,Neutral,"Neutral,Sad,Disgust,Angry,Fear"
AYkFptAFcm,Fear,"Fear,Surprise,Sad,Disgust,Angry"
9nThqbXubR,Angry,"Neutral,Sad,Disgust,Fear,Angry"
QuGklOwdXG,Sad,"Sad,Neutral,Disgust,Fear,Angry"
bOtDrh5g32,Neutral,"Neutral,Sad,Disgust,Angry,Fear"
GKgeSDedCH,Happy,"Neutral,Sad,Disgust,Angry,Fear"
4S663iAcoB,Happy,"Neutral,Sad,Disgust,Angry,Fear"
qGAAB5W6wt,Neutral,"Neutral,Sad,Disgust,Angry,Fear"
bqPu7KVtKK,Neutral,"Neutral,Sad,Disgust,Angry,Fear"
lDaWv8DyeX,Sad,"Neutral,Sad,Disgust,Angry,Fear"
KOhSCdFGhX,Sad,"Neutral,Sad,Disgust,Angry,Fear"
hq8PrtDuIA,Surprise,"Neutral,Sad,Disgust,Angry,Fear"
z5yfF8cI7o,Angry,"Neutral,Happy,Surprise,Sad,Fear"
pFeKSjRgZZ,Neutral,"Happy,Neutral,Surprise,Fear,Sad"
UAjh61Hp0V,Neutral,"Neutral,Sad,Fear,Disgust,Angry"
c5HA3HXg6Y,Sad,"Neutral,Happy,Surprise,Sad,Fear"
Q2GN3iXZPr,Happy,"Neutral,Happy,Surprise,Sad,Angry"
XJpY0MtgOE,Sad,"Sad,Neutral,Fear,Disgust,Angry"
uhyE6RSCC6,Sad,"Sad,Neutral,Fear,Disgust,Angry"
wqzR2zRZfd,Happy,"Neutral,Sad,Fear,Disgust,Angry"
hadR27oAdP,Happy,"Happy,Neutral,Surprise,Fear,Sad"
h2fDP4nozC,Angry,"Neutral,Happy,Surprise,Sad,Fear"
1rtx8cd7A9,Surprise,"Angry,Disgust,Neutral,Fear,Sad"
y9pvaqeAW2,Angry,"Angry,Disgust,Neutral,Sad,Fear"
2GYSkPwVGK,Neutral,"Neutral,Sad,Disgust,Angry,Fear"
hNEZIzYjKY,Angry,"Surprise,Fear,Happy,Neutral,Sad"
3R2tdigI6g,Happy,"Happy,Neutral,Surprise,Sad,Fear"
BqIwmS9ZUy,Neutral,"Sad,Neutral,Angry,Disgust,Fear"
xKgYylpQN0,Neutral,"Neutral,Happy,Surprise,Sad,Fear"
54xgPRoKnI,Neutral,"Neutral,Happy,Sad,Disgust,Angry"
sCsLpMVFJy,Neutral,"Sad,Neutral,Fear,Disgust,Angry"
TNY9cactGU,Happy,"Happy,Neutral,Surprise,Sad,Fear"
5TBHBM0Bb4,Angry,"Neutral,Sad,Fear,Disgust,Angry"
BiPOlFvKcv,Angry,"Neutral,Happy,Surprise,Sad,Angry"
Z6fSbyItjt,Surprise,"Neutral,Sad,Disgust,Angry,Fear"
pJRY0C5gfS,Neutral,"Happy,Surprise,Neutral,Sad,Fear"
lmC6EikGZg,Happy,"Neutral,Happy,Sad,Surprise,Fear"
mhQJ0bvLTq,Angry,"Neutral,Sad,Fear,Disgust,Angry"
sbFVUHNiXb,Happy,"Happy,Neutral,Surprise,Sad,Fear"
1SGriYVF8K,Sad,"Neutral,Happy,Surprise,Sad,Angry"
lKJ3QmDsJ4,Neutral,"Neutral,Sad,Disgust,Fear,Angry"
LH9w1nyCT6,Neutral,"Neutral,Happy,Surprise,Sad,Fear"
1vE1Ueg0Nd,Sad,"Neutral,Sad,Fear,Disgust,Angry"
39IxEmbO2Q,Sad,"Neutral,Happy,Surprise,Sad,Angry"
NqjqlxlD57,Disgust,"Neutral,Sad,Fear,Disgust,Angry"
Q0tbuKvPoS,Fear,"Neutral,Happy,Surprise,Sad,Fear"
fjkOL2WmXT,Happy,"Neutral,Happy,Surprise,Sad,Angry"
MWeMUBr6be,Neutral,"Happy,Neutral,Surprise,Sad,Fear"
ueKnaIz7yC,Sad,"Neutral,Sad,Disgust,Angry,Fear"
cPCIO0J287,Neutral,"Neutral,Sad,Fear,Disgust,Angry"
EPIZiLBUw6,Sad,"Sad,Neutral,Disgust,Angry,Fear"
s6dPWUCvTP,Happy,"Neutral,Sad,Fear,Angry,Disgust"
aobrk7Bngq,Happy,"Happy,Surprise,Neutral,Fear,Sad"
cP509JVnuB,Sad,"Neutral,Sad,Fear,Disgust,Angry"
YqXi5BNTya,Neutral,"Neutral,Sad,Fear,Disgust,Angry"
iIRTTnAGgB,Neutral,"Neutral,Sad,Fear,Disgust,Angry"
TXTS7Ocwi6,Sad,"Neutral,Happy,Surprise,Sad,Fear"
pngxhmAJei,Angry,"Neutral,Sad,Fear,Disgust,Angry"
6YEPa9jmCr,Neutral,"Neutral,Happy,Surprise,Sad,Fear"
xGgOkqezl2,Happy,"Happy,Neutral,Surprise,Sad,Fear"
Jge2vWRtns,Happy,"Happy,Neutral,Surprise,Fear,Sad"
kDNvhVgo2z,Neutral,"Sad,Fear,Neutral,Disgust,Angry"
IqGQgt3xCa,Fear,"Disgust,Angry,Neutral,Sad,Fear"
gKiUwTYy28,Disgust,"Happy,Surprise,Neutral,Fear,Sad"
QcQ6NnpnwX,Happy,"Neutral,Happy,Sad,Fear,Disgust"
YNPlLXkV2I,Happy,"Neutral,Sad,Disgust,Angry,Fear"
FURgTeAwPD,Sad,"Happy,Surprise,Neutral,Sad,Fear"
zDCVWsxZH3,Happy,"Neutral,Happy,Surprise,Sad,Fear"
I9qYlfgURK,Surprise,"Neutral,Sad,Disgust,Angry,Fear"
51pmIhIwbl,Angry,"Neutral,Sad,Fear,Disgust,Angry"
9zKO4rbThg,Neutral,"Sad,Neutral,Fear,Disgust,Angry"
aJfwyqzCsu,Sad,"Neutral,Sad,Happy,Fear,Disgust"
nmJe39dXCo,Angry,"Surprise,Neutral,Fear,Happy,Sad"
qOMM0InpoN,Neutral,"Happy,Neutral,Surprise,Sad,Angry"
Wp1nlI6q2X,Happy,"Happy,Neutral,Surprise,Fear,Sad"
DSA3pxkT4C,Sad,"Neutral,Happy,Sad,Surprise,Angry"
5VTuyAh5kb,Fear,"Neutral,Sad,Angry,Fear,Disgust"
7R6wv6cx07,Neutral,"Neutral,Sad,Angry,Fear,Happy"
mNCfvrQm2l,Angry,"Neutral,Happy,Surprise,Sad,Angry"
tq3zlwJDpm,Angry,"Sad,Neutral,Angry,Fear,Disgust"
Jr0NYBfqiU,Disgust,"Neutral,Sad,Angry,Disgust,Fear"
liOLHc6rai,Neutral,"Sad,Neutral,Angry,Disgust,Fear"
HtZKoMOTEs,Surprise,"Neutral,Sad,Angry,Fear,Happy"
Jdbtc80wwc,Surprise,"Surprise,Fear,Neutral,Sad,Angry"
bAhUEH6AhX,Surprise,"Neutral,Sad,Disgust,Fear,Angry"
ITdsMAqcS0,Angry,"Sad,Neutral,Fear,Disgust,Angry"
0lr2hgkbak,Surprise,"Surprise,Happy,Neutral,Fear,Sad"
SLGnaq1TQ1,Neutral,"Neutral,Happy,Surprise,Sad,Fear"
p7iCBaweyt,Neutral,"Happy,Surprise,Neutral,Sad,Fear"
jWG9UJVFeo,Angry,"Neutral,Happy,Surprise,Sad,Angry"
OvmzxX8FMy,Neutral,"Neutral,Sad,Fear,Disgust,Angry"
cOl3P6dRlB,Happy,"Neutral,Happy,Surprise,Sad,Fear"
xVWYhGXhil,Angry,"Happy,Neutral,Surprise,Sad,Fear"
3OfOS9ErfP,Neutral,"Neutral,Sad,Fear,Disgust,Angry"
z8a1RdMC9V,Angry,"Neutral,Happy,Surprise,Sad,Angry"
z4ET3BSgHL,Happy,"Neutral,Happy,Surprise,Sad,Fear"
VM0V5m1eJi,Neutral,"Happy,Surprise,Neutral,Fear,Sad"
TntdPD7Ub2,Neutral,"Sad,Neutral,Fear,Disgust,Angry"
QKXgyK6Qeb,Neutral,"Neutral,Sad,Disgust,Fear,Angry"
wIGx5dlWFC,Happy,"Happy,Neutral,Surprise,Fear,Sad"
jpXeyLMr2S,Sad,"Neutral,Happy,Surprise,Sad,Fear"
1TnJsXTzwK,Sad,"Neutral,Sad,Fear,Disgust,Angry"
cOCHelD2sg,Surprise,"Neutral,Sad,Fear,Disgust,Angry"
OJarvpAupW,Happy,"Fear,Surprise,Neutral,Sad,Disgust"
6xhk5fdcYl,Angry,"Angry,Disgust,Neutral,Fear,Sad"
8CGu2nEBeX,Angry,"Neutral,Sad,Fear,Disgust,Angry"
McuMkFlMkx,Sad,"Sad,Neutral,Fear,Disgust,Angry"
zQzzCoyAoB,Surprise,"Disgust,Angry,Sad,Fear,Neutral"
SpCPY4FNVp,Fear,"Neutral,Sad,Disgust,Fear,Angry"
95FXFfFvOs,Sad,"Sad,Fear,Neutral,Disgust,Angry"
ksT2OU3rdJ,Disgust,"Happy,Surprise,Neutral,Fear,Sad"
jzJdYtB3eM,Disgust,"Angry,Neutral,Disgust,Fear,Sad"
E5bJyA6QfF,Happy,"Neutral,Happy,Surprise,Sad,Fear"
ZIi2rjJHYr,Happy,"Neutral,Happy,Surprise,Sad,Fear"
kOyDZZKj74,Angry,"Neutral,Happy,Surprise,Sad,Angry"
0xObOPBbWz,Angry,"Neutral,Sad,Fear,Disgust,Angry"
4Cp6KpOfIn,Neutral,"Sad,Neutral,Fear,Disgust,Angry"
4DogmRLje9,Sad,"Neutral,Sad,Disgust,Fear,Angry"
jzsb9JGRea,Sad,"Neutral,Happy,Surprise,Sad,Fear"
MOjRfGKG4m,Neutral,"Neutral,Happy,Surprise,Sad,Fear"
vX6Bc9HRg7,Angry,"Neutral,Happy,Surprise,Sad,Fear"
Jo5Ot8RfGP,Neutral,"Sad,Neutral,Disgust,Fear,Angry"
7W2HU36730,Sad,"Fear,Surprise,Sad,Disgust,Neutral"
fvntUhZ0Vv,Sad,"Surprise,Fear,Neutral,Sad,Happy"
keAjtSvvga,Happy,"Neutral,Sad,Angry,Fear,Disgust"
xtymMrXngN,Surprise,"Neutral,Sad,Angry,Disgust,Fear"
tA5xhkOlBX,Happy,"Happy,Surprise,Neutral,Fear,Sad"
yow677dB3o,Happy,"Happy,Surprise,Neutral,Sad,Fear"
T8gT7OQ5wP,Happy,"Neutral,Happy,Surprise,Sad,Fear"
vfQlDiEcgw,Surprise,"Neutral,Happy,Surprise,Sad,Angry"
YWOTL05iBw,Sad,"Neutral,Angry,Disgust,Sad,Fear"
yuTaf0NWUA,Angry,"Neutral,Sad,Fear,Disgust,Angry"
ijFl5MmDZD,Sad,"Neutral,Sad,Disgust,Fear,Angry"
KqGnH96Lex,Angry,"Angry,Disgust,Neutral,Fear,Sad"
S5EpaJCfvo,Neutral,"Neutral,Happy,Surprise,Sad,Fear"
pKc16rKp6N,Disgust,"Sad,Neutral,Disgust,Fear,Angry"
NctXQL14X4,Angry,"Angry,Disgust,Neutral,Fear,Sad"
YoLxWwz2oK,Surprise,"Neutral,Happy,Surprise,Sad,Fear"
wH6rIZmBzU,Happy,"Happy,Surprise,Neutral,Sad,Fear"
oOEtxiDSCr,Neutral,"Neutral,Sad,Disgust,Fear,Angry"
k8FG1Q4QrD,Angry,"Happy,Surprise,Neutral,Sad,Fear"
ALnTGLbwKH,Sad,"Neutral,Happy,Surprise,Sad,Angry"
RlX2b6fefz,Happy,"Neutral,Sad,Fear,Disgust,Angry"
RmwrTwLDuR,Angry,"Happy,Surprise,Neutral,Sad,Fear"
NHrfKwuQST,Disgust,"Neutral,Sad,Disgust,Angry,Fear"
B0Ry4weT7n,Angry,"Neutral,Sad,Fear,Disgust,Angry"
RSbw3gpcuw,Happy,"Neutral,Happy,Surprise,Sad,Fear"
NBdo1DvbMF,Sad,"Sad,Neutral,Fear,Disgust,Angry"
uI2fl2fclF,Neutral,"Happy,Neutral,Surprise,Sad,Fear"
IwlONa61XR,Neutral,"Neutral,Happy,Surprise,Sad,Angry"
JofnfBdwmU,Disgust,"Neutral,Sad,Fear,Disgust,Angry"
nfhdJjkbP8,Angry,"Neutral,Sad,Fear,Disgust,Angry"
VoVr8CepjY,Sad,"Happy,Neutral,Surprise,Sad,Fear"
RHKlUasWCu,Angry,"Neutral,Sad,Fear,Disgust,Angry"
yHA6PJviv0,Sad,"Sad,Neutral,Fear,Disgust,Angry"
UT1SLTnR9j,Happy,"Sad,Neutral,Fear,Disgust,Angry"
LyudHCOXPe,Neutral,"Angry,Disgust,Neutral,Fear,Sad"
ZiAiODZQtJ,Neutral,"Happy,Surprise,Neutral,Fear,Sad"
1nMPCpYD1e,Sad,"Neutral,Disgust,Angry,Sad,Fear"
suUEXDiPSP,Happy,"Happy,Neutral,Surprise,Sad,Fear"
UHxq6qMmvf,Happy,"Happy,Neutral,Surprise,Sad,Fear"
ThbCkccWSF,Sad,"Neutral,Happy,Sad,Fear,Surprise"
zQLT2xetgV,Neutral,"Neutral,Sad,Fear,Disgust,Angry"
BDo6iDrohG,Neutral,"Neutral,Happy,Surprise,Sad,Fear"
m9KQ7clZ8W,Neutral,"Neutral,Sad,Fear,Disgust,Angry"
xzmJDTjKmZ,Neutral,"Happy,Neutral,Surprise,Sad,Fear"
PcVn44uXRy,Happy,"Neutral,Sad,Fear,Disgust,Angry"
ckb3w9zKa4,Angry,"Neutral,Happy,Surprise,Sad,Fear"
kavFunqcRF,Surprise,"Happy,Neutral,Surprise,Fear,Sad"
iIueMkpqE8,Surprise,"Neutral,Sad,Fear,Disgust,Angry"
Egmm71YGtK,Neutral,"Neutral,Surprise,Fear,Sad,Disgust"
vclDjZxv3u,Neutral,"Neutral,Happy,Surprise,Sad,Fear"
SX8h5RdCyt,Sad,"Neutral,Sad,Fear,Angry,Disgust"
cpX5G3mOQ6,Happy,"Neutral,Happy,Surprise,Sad,Fear"
uELISa3dNw,Angry,"Neutral,Sad,Fear,Disgust,Angry"
6K8LA2NXEZ,Sad,"Neutral,Sad,Angry,Fear,Disgust"
ltzUCeRLZ4,Surprise,"Neutral,Sad,Angry,Disgust,Fear"
E02SoBKjIw,Sad,"Neutral,Sad,Fear,Disgust,Angry"
OQRDq0k7gC,Angry,"Neutral,Sad,Fear,Disgust,Angry"
RsuNx0IzpN,Sad,"Neutral,Sad,Fear,Disgust,Angry"
yQdWT0Dagn,Surprise,"Neutral,Happy,Sad,Surprise,Fear"
NHViKg5LBQ,Happy,"Neutral,Happy,Sad,Surprise,Angry"
Biu01u0jF3,Angry,"Neutral,Sad,Happy,Fear,Disgust"
wkutDLsIBX,Neutral,"Neutral,Happy,Surprise,Sad,Fear"
D3QcsyWUxD,Neutral,"Neutral,Sad,Happy,Angry,Fear"
yWRnizNwaW,Happy,"Neutral,Happy,Sad,Surprise,Angry"
R4ShJn4p1h,Angry,"Neutral,Happy,Surprise,Sad,Fear"
KYvLNdUBoV,Neutral,"Neutral,Happy,Sad,Surprise,Angry"
kQbTEnU0xp,Angry,"Neutral,Happy,Sad,Surprise,Angry"
1U0R7bEeE1,Surprise,"Neutral,Sad,Happy,Angry,Fear"
8FJe4EeAzZ,Neutral,"Neutral,Happy,Sad,Surprise,Angry"
He0R6Kk5Iw,Neutral,"Neutral,Happy,Sad,Surprise,Fear"
jzhoasb5lI,Disgust,"Angry,Neutral,Disgust,Fear,Sad"
DVuyY826oj,Sad,"Neutral,Sad,Angry,Disgust,Fear"
7x5MAnVd0U,Angry,"Happy,Surprise,Neutral,Fear,Sad"
tSY4N3yh8p,Neutral,"Neutral,Happy,Surprise,Sad,Fear"
yqDngnOS8D,Neutral,"Neutral,Sad,Disgust,Angry,Fear"
eyegvYtYNp,Happy,"Happy,Surprise,Neutral,Sad,Fear"
kFSXuBi4hx,Happy,"Happy,Neutral,Surprise,Sad,Fear"
ime7xr1edp,Surprise,"Happy,Surprise,Neutral,Sad,Fear"
iAvErG6O4o,Disgust,"Neutral,Happy,Surprise,Sad,Fear"
8UVaePsWkf,Happy,"Happy,Neutral,Surprise,Sad,Fear"
MjRUADXK2E,Neutral,"Neutral,Sad,Fear,Disgust,Angry"
SkssZjX8Dd,Happy,"Happy,Surprise,Neutral,Sad,Fear"
GIBCDjLACg,Surprise,"Surprise,Fear,Happy,Neutral,Sad"
TIvDDzFEWx,Neutral,"Happy,Neutral,Surprise,Sad,Fear"
EQDYlyOKuD,Neutral,"Neutral,Happy,Surprise,Sad,Fear"
2gSdfNL3Uj,Neutral,"Neutral,Happy,Sad,Surprise,Fear"
IT2rPqHpoD,Surprise,"Neutral,Happy,Surprise,Sad,Fear"
Rh3EuQHDww,Happy,"Neutral,Happy,Sad,Surprise,Fear"
2IJoeej1ze,Neutral,"Neutral,Sad,Fear,Disgust,Angry"
hcCcUL0K9c,Neutral,"Neutral,Happy,Sad,Surprise,Fear"
lKdAbFb1ZZ,Angry,"Neutral,Happy,Sad,Surprise,Fear"
Bof4aKw1Pw,Happy,"Neutral,Sad,Fear,Disgust,Angry"
BbX2aofSBK,Happy,"Neutral,Sad,Fear,Disgust,Angry"
XsxRBImjQ9,Neutral,"Sad,Neutral,Fear,Disgust,Angry"
C66FGNXNWl,Disgust,"Neutral,Happy,Sad,Fear,Angry"
M00W4sSp3y,Neutral,"Neutral,Sad,Fear,Angry,Disgust"
V88LwY9430,Neutral,"Sad,Neutral,Fear,Disgust,Angry"
XzubRwSBPj,Happy,"Neutral,Happy,Sad,Angry,Fear"
bS1OgyttDK,Neutral,"Happy,Neutral,Surprise,Sad,Fear"
44AiXBzZyB,Surprise,"Neutral,Sad,Fear,Disgust,Angry"
D2wMlTuocA,Angry,"Happy,Neutral,Surprise,Sad,Fear"
qPcrPidtP8,Neutral,"Neutral,Happy,Sad,Fear,Angry"
PNozsLtCsZ,Happy,"Neutral,Happy,Sad,Fear,Angry"
5OKYFuBRFM,Angry,"Surprise,Fear,Neutral,Sad,Happy"
i49Gh5j4h1,Surprise,"Surprise,Happy,Neutral,Fear,Sad"
vucoeWb8j4,Disgust,"Surprise,Happy,Neutral,Fear,Sad"
rOC4Y2TC8Y,Happy,"Neutral,Sad,Disgust,Angry,Fear"
Ey8RoVG4qj,Neutral,"Happy,Surprise,Neutral,Fear,Sad"
bYRjPggU8q,Neutral,"Neutral,Happy,Surprise,Sad,Angry"
oSYe2lC8AS,Happy,"Happy,Surprise,Neutral,Fear,Sad"
9WfYF16IOp,Angry,"Neutral,Happy,Sad,Surprise,Fear"
BxssBfMOYU,Disgust,"Happy,Neutral,Surprise,Sad,Angry"
Gzh3dRQ8Kq,Fear,"Neutral,Happy,Surprise,Sad,Fear"
x2YPSN9UDt,Happy,"Neutral,Happy,Sad,Surprise,Angry"
2VUOMz8YOF,Surprise,"Neutral,Happy,Surprise,Sad,Fear"
xLZx03s4th,Neutral,"Happy,Neutral,Surprise,Sad,Angry"
kKElyp4CuP,Happy,"Neutral,Happy,Sad,Surprise,Fear"
RIJIXENsCN,Neutral,"Neutral,Happy,Surprise,Sad,Angry"
YvAuQBEPm6,Angry,"Angry,Neutral,Disgust,Fear,Sad"
xd2MM41etC,Fear,"Happy,Neutral,Surprise,Sad,Fear"
Fqy8kzvVmK,Angry,"Neutral,Sad,Fear,Disgust,Angry"
hltTfrQOzA,Sad,"Neutral,Sad,Fear,Disgust,Angry"
w7IG2ZcTRZ,Angry,"Angry,Disgust,Neutral,Fear,Sad"
nxKTo1AuDi,Neutral,"Neutral,Sad,Fear,Disgust,Angry"
juX40hfrfG,Sad,"Neutral,Sad,Fear,Disgust,Angry"
EGdwXaRb9h,Angry,"Neutral,Sad,Fear,Disgust,Angry"
DFzCr2bwqC,Neutral,"Neutral,Sad,Fear,Disgust,Angry"
nVenCNVH6t,Disgust,"Neutral,Sad,Fear,Disgust,Angry"
MU9PS5BAUe,Neutral,"Neutral,Sad,Fear,Disgust,Angry"
iCdwohakci,Neutral,"Neutral,Sad,Fear,Disgust,Angry"
DUKaupAeVS,Angry,"Neutral,Sad,Disgust,Fear,Angry"
yj0YfW5bzW,Neutral,"Neutral,Sad,Fear,Disgust,Angry"
8zVltpz4gP,Happy,"Neutral,Sad,Disgust,Fear,Angry"
N2qQ22AmlY,Angry,"Neutral,Happy,Surprise,Sad,Fear"
BAo4dB6YRb,Happy,"Neutral,Happy,Surprise,Sad,Fear"
s46TNLfFkx,Happy,"Neutral,Happy,Surprise,Sad,Fear"
a6h5WpxPqL,Neutral,"Neutral,Sad,Fear,Disgust,Angry"
cT7VSNm9iR,Neutral,"Neutral,Sad,Disgust,Fear,Angry"
wrVvTpaiWq,Angry,"Neutral,Sad,Disgust,Fear,Angry"
u2NDc5oFDB,Happy,"Happy,Surprise,Neutral,Sad,Fear"
jrE2OAxXWJ,Disgust,"Happy,Surprise,Neutral,Sad,Fear"
UxfcICoR0X,Angry,"Neutral,Happy,Surprise,Sad,Fear"
46rpYbNVoJ,Neutral,"Neutral,Surprise,Fear,Sad,Disgust"
AXIxY4Np6P,Happy,"Happy,Surprise,Neutral,Fear,Sad"
1TZfOlqTw2,Surprise,"Neutral,Sad,Disgust,Fear,Angry"
gIN6FFadVv,Happy,"Happy,Neutral,Surprise,Sad,Fear"
slZPgcASdB,Angry,"Neutral,Sad,Disgust,Angry,Fear"
CAYl4Mpso4,Surprise,"Neutral,Sad,Angry,Disgust,Fear"
HWm7OQevR1,Happy,"Neutral,Happy,Surprise,Sad,Fear"
wGZgHAT8gV,Neutral,"Neutral,Sad,Disgust,Angry,Fear"
fT4lQvnvKb,Neutral,"Neutral,Sad,Disgust,Angry,Fear"
8BmR6BgMZW,Happy,"Neutral,Sad,Disgust,Angry,Fear"
0PLfHTe8rc,Fear,"Neutral,Sad,Disgust,Angry,Fear"
DJh6pMA57z,Fear,"Surprise,Fear,Neutral,Sad,Disgust"
GccEPzDUdw,Happy,"Neutral,Happy,Surprise,Sad,Fear"
I0kydrwYCt,Happy,"Happy,Surprise,Neutral,Sad,Fear"
em1DvyjRC0,Angry,"Neutral,Happy,Sad,Surprise,Fear"
Ce4z57KqQP,Neutral,"Neutral,Surprise,Happy,Sad,Fear"
4biE1Dv681,Sad,"Sad,Neutral,Fear,Disgust,Angry"
uG0X6l0AdL,Fear,"Neutral,Sad,Fear,Disgust,Angry"
qm2nWv40cT,Neutral,"Neutral,Sad,Fear,Disgust,Angry"
LtIDsl0RRz,Disgust,"Sad,Neutral,Fear,Disgust,Angry"
zF4KQhVGDn,Angry,"Neutral,Sad,Fear,Disgust,Angry"
QID1vHyefB,Sad,"Neutral,Happy,Surprise,Sad,Fear"
MHwE5DY0Bw,Surprise,"Happy,Neutral,Surprise,Sad,Fear"
CEDluE0IOX,Happy,"Happy,Neutral,Surprise,Sad,Fear"
BLy35iHFo4,Sad,"Neutral,Sad,Disgust,Angry,Fear"
D5iwLWu6ji,Happy,"Happy,Surprise,Neutral,Fear,Sad"
6O8RAZ3OEn,Sad,"Neutral,Happy,Surprise,Sad,Fear"
crYMpWHWIw,Happy,"Neutral,Happy,Surprise,Sad,Angry"
F58btcyyLX,Happy,"Neutral,Happy,Surprise,Sad,Fear"
59faqkMTex,Fear,"Neutral,Happy,Surprise,Sad,Angry"
IDa4XZarFy,Neutral,"Neutral,Happy,Surprise,Sad,Angry"
Ve3iuERN4v,Sad,"Neutral,Happy,Surprise,Sad,Fear"
orH3kSweOg,Fear,"Sad,Neutral,Fear,Disgust,Angry"
mfxEldNQS2,Happy,"Fear,Surprise,Sad,Neutral,Disgust"
2AJQl5BPEU,Neutral,"Neutral,Happy,Surprise,Sad,Angry"
0J2pOFsC3B,Neutral,"Neutral,Happy,Surprise,Sad,Fear"
QJwvAPlF62,Happy,"Neutral,Happy,Sad,Disgust,Fear"
7z0bSkRCMe,Neutral,"Neutral,Happy,Surprise,Fear,Sad"
8qbHPe0IdP,Fear,"Angry,Disgust,Neutral,Fear,Sad"
lsNc2u66NZ,Sad,"Surprise,Fear,Disgust,Angry,Neutral"
beX9vMVf99,Angry,"Neutral,Sad,Disgust,Angry,Fear"
ZJvFJ3qHvw,Sad,"Surprise,Fear,Neutral,Happy,Angry"
5LFmH1ZHAO,Neutral,"Neutral,Sad,Disgust,Angry,Fear"
6qu042w5Gs,Angry,"Angry,Disgust,Fear,Neutral,Sad"
pcx35dycAe,Sad,"Sad,Neutral,Disgust,Fear,Angry"
2MtdOthiJr,Happy,"Happy,Surprise,Neutral,Fear,Sad"
RdHJVXO2EK,Neutral,"Neutral,Happy,Surprise,Sad,Fear"
e3rhTUvDQy,Sad,"Neutral,Sad,Disgust,Angry,Fear"
MJHLjBIlvT,Fear,"Surprise,Fear,Neutral,Sad,Disgust"
RAn0qpfxKT,Sad,"Sad,Neutral,Disgust,Fear,Angry"
